area,latitude,longitude,node_id
CA,38.241389,-121.855,CREEDGT1_7_GN001
CA,33.018158400654485,-116.853026374586,CREELMAN_6_N001
CA,33.018077822537926,-116.85297089234002,CREELMAN_6_N004
CA,33.018077822537926,-116.85308185683198,CREELMAN_6_N014
CA,37.42852765160686,-120.63869034321328,CRESSEY_1_N001
CA,37.42852765160686,-120.63880414588672,CRESSEY_1_N003
CA,32.69902424374734,-116.35373361296281,CRESTWD_6_N001
CA,33.4633751069653,-117.570491005134,CRSTNTS_6_N001
CA,37.0216449345642,-122.154382668554,CRUSHER_6_N001
CA,37.3773067534501,-121.085671511481,CRWSLDG_6_N001
CA,37.5289129477889,-122.361067193339,CRYSTLSG_6_N001
CA,37.3681996,-121.9415923,CSCCCA_7_B2
CA,37.353858999986436,-121.95587117992001,CSCGNRA1_7_N101
CA,37.353858999986436,-121.95598482007999,CSCGNRA2_7_N101
CA,36.76260423983379,-121.73625407558325,CSTRVLLE_1_N001
CA,36.76260423983379,-121.73647838208075,CSTRVLLE_1_N003
CA,36.762783936741954,-121.73647838234353,CSTRVLLE_1_N004
CA,33.9260506,-118.1060665,CTRPKGEN_7_B1
CA,37.97494883067377,-120.32066773954,CURTIS1_7_N001
CA,37.97486749799299,-120.32060817010692,CURTISS_1_N010
CA,37.97486749799299,-120.32072730897308,CURTISS_1_N101
CA,35.31,-119.63,CYMRIC_1_N001
CA,35.304875,-119.614281,CYMRIC_1_N004
CA,37.0552214469299,-120.317014940529,DAIRYLND_1_N001
CA,37.691800893210385,-122.455703827641,DALYCTY_1_N001
CA,37.6917194999788,-122.4556444422137,DALYCTY_1_N005
CA,37.720595,-122.47608,DALYCTY_1_N016
CA,36.71900212103412,-119.76576551833512,DANISHCM_1_N001
CA,39.06008956957949,-121.70988464738468,DAVIS_1_N001
CA,39.05991043030674,-121.70988464767737,DAVIS_1_N007
CA,39.05991043030674,-121.71011535232263,DAVIS_1_N012
CA,39.06008956957949,-121.7101153526153,DAVIS_1_N018
CA,38.55228299998595,-121.69441750802935,DAVIS_1_N029
CA,38.55228299998595,-121.69453249197065,DAVIS_1_N030
CA,34.90309999998757,-118.25134492716377,DAWNLS_7_N001
CA,38.069999999985995,-121.86994263781037,DECCTG1_7_B1
CA,38.069999999985995,-121.85994263781036,DECCTG2_7_B1
CA,38.069999999985995,-121.87005736218963,DECCTG3_7_B1
CA,38.05999999998602,-121.86994264179833,DECPTSG_2_N001
CA,38.05999999998602,-121.87005735820168,DECPTSG_2_N018
CA,38.069999999985995,-121.86005736218964,DECSTG1_7_B1
CA,38.55162984110071,-121.56020776301557,DEEPWATR_1_N101
CA,38.55162984110071,-121.56032274666244,DEEPWATR_1_N104
CA,33.84836303124857,-118.096994,DELAMO_2_N001
CA,33.84828198436281,-118.09693765855927,DELAMO_2_N014
CA,33.84828198436281,-118.09705034144073,DELAMO_2_N022
CA,33.911933,-118.052003,DELAMO_2_N050
CA,38.79887887216772,-121.220655231397,DELMAR_6_N001
CA,38.79879812700211,-121.22059541466767,DELMAR_6_N001A
CA,38.79879812700211,-121.22071504812632,DELMAR_6_N005
CA,32.980790000672954,-117.25535975514816,DELMAR_6_N010
CA,32.980790000672954,-117.25546648463984,DELMAR_6_N011
CA,36.59905409357587,-121.8539618087685,DELMNTE_1_N010
CA,36.59905409357587,-121.85407355955151,DELMNTE_1_N201
CA,37.80083,-121.62083,DELTAPMP_2_N008
CA,36.22307798281443,-120.33680586594767,DERRICK_6_N002
CA,36.22307798281443,-120.33691685635033,DERRICK_6_N003
CA,39.716250381587884,-121.52100999471672,DESABLA_7_B1
CA,32.8652400045224,-116.633752384971,DESCANSO_6_N001
CA,34.245053,-115.568108,DEVERS_1_N057
CA,33.9245,-116.5307,DEVERS_1_N081
CA,34.191656,-116.09052,DEVERS_1_N103
CA,35.77493097527895,-119.97393474020365,DEVLDNPP_6_N003
CA,35.77493097527895,-119.97404522533236,DEVLSDN_6_N001
CA,35.451389,-118.985,DEXZEL_1_N001
CA,36.72,-120.6,DFS_1_N001
CA,36.6553149,-120.5803277,DGPAN1_7_B1
CA,38.40173424175087,-121.91981391100641,DGVADIX_7_B1
CA,35.215923,-120.847545,DIABLO1_7_B1
CA,35.215922999950024,-120.84743471985068,DIABLO1_7_N001
CA,35.215832902808515,-120.847545,DIABLO2_7_B1
CA,35.215922999950024,-120.84765528014933,DIABLO2_7_N001
CA,35.21601309719158,-120.847545,DIABLOCN_2_N001
CA,36.56911269503489,-119.41841731931687,DINUBAE_7_B2
CA,36.56893330486095,-119.41841731957626,DINUBAE_7_N001
CA,36.56893330486095,-119.41864068042374,DINUBA_6_N001
CA,36.56911269503489,-119.41864068068313,DINUBA_6_N005
CA,40.1279895802637,-122.097837674706,DIRYVLLE_6_N001
CA,35.371389,-119.018333,DISCOVRY_7_N002
CA,32.681649621419574,-117.120086777362,DIVISION_6_N001
CA,32.68156897057857,-117.12003145523535,DIVISION_6_N009
CA,34.828514436895475,-120.44851401272584,DIVVIDE_1_N001
CA,34.828514436895475,-120.44862410620016,DIVVIDE_1_N012
CA,38.445453553985004,-121.826236736724,DIXON-J1_6_N101
CA,37.45782477216401,-121.921353412373,DIXONLD_1_N001
CA,37.45774342557251,-121.92129424716262,DIXONLD_1_N002
CA,37.45774342557251,-121.92141257758337,DIXONLD_1_N008
CA,38.44537253714864,-121.8261770137868,DIXON_6_B1
CA,38.44537253714864,-121.8262964596612,DIXON_6_N002
CA,38.69304697171024,-120.82566393411001,DMNDSPR_1_N001
CA,38.69304697171024,-120.82577898724999,DMNDSPR_1_N003
CA,37.7,-122.15,DMTARSL_1_N001
CA,39.3396040404064,-121.197378382797,DOBBINS_6_N001
CA,36.8002962280403,-121.769122709733,DOLANRD_1_N001
CA,38.13,-121.65,DOMTAR_1_N001
CA,38.198681999986036,-120.01535840676016,DONNELLS_7_B1
CA,36.9748397714563,-120.635012386551,DOSPALS_6_N001
CA,35.500556,-119.045833,DOUBLEC_7_B1
CA,39.26774633394281,-120.77602266710551,DRUM5_7_B1
CA,35.935614,-120.840499,DSAMIGO_2_N011
CA,39.25662499998567,-120.7665901876255,DTCHFLT1_7_B1
CA,39.25662499998567,-120.7667058123745,DTCHFLT2_7_B1
CA,36.85999999998676,-121.75994379811462,DUKMOSS1_7_B1
CA,36.85999999998676,-121.76005620188538,DUKMOSS1_7_N001
CA,36.85,-121.76,DUKMOSS2_7_B1
CA,36.84999999994714,-121.75988762218331,DUKMOSS2_7_N001
CA,36.84991007433619,-121.76,DUKMOSS3_7_B2
CA,36.84999999994714,-121.76011237781668,DUKMOSS3_7_N001
CA,36.85008992566386,-121.76,DUKMOSS3_7_N002
CA,36.85,-121.72,DUKMOSS4_7_B1
CA,36.84999999994714,-121.71988762218332,DUKMOSS4_7_N001
CA,36.83999999998681,-121.71994382404901,DUKMOSS5_7_B1
CA,36.83999999998681,-121.72005617595099,DUKMOSS5_7_N001
CA,36.84991007433619,-121.72,DUKMOSS6_7_B2
CA,36.84999999994714,-121.72011237781669,DUKMOSS6_7_N001
CA,36.85008992566386,-121.72,DUKMOSS6_7_N002
CA,37.557154768944045,-122.057606200889,DUMBARTN_1_N001
CA,37.55707339204039,-122.05754693482375,DUMBARTN_1_N003
CA,37.55707339204039,-122.05766546695426,DUMBARTN_1_N011
CA,38.38322312810336,-122.52777754132254,DUNBAR_6_N001
CA,38.38322312810336,-122.52789245052146,DUNBAR_6_N002
CA,32.9015432075129,-117.229957589182,DUNHILL_6_N001
CA,36.64502986668092,-119.15909096415957,DUNLAP_6_N001
CA,38.9248081413122,-121.989950702256,DUNNIGAN_6_N001
CA,35.03321,-116.467335,DUNNSIDE_1_N001
CA,34.25,-117.29,DVLCYN1G_7_B1
CA,34.26,-117.31,DVLCYN2G_7_B1
CA,34.19,-117.33,DVLCYN3G_7_B1
CA,34.19,-117.32,DVLCYN4G_7_B1
CA,33.81999999998812,-115.43994581868735,EAGLEMTN_2_N001
CA,33.81999999998812,-115.44005418131265,EAGLEMTN_2_N002
CA,38.82933565702414,-122.81077780242359,EAGLROCK_2_N001
CA,38.82933565702414,-122.81089294110241,EAGLROCK_2_N012
CA,32.88501687085438,-117.200894044988,EASTGATE_6_N004
CA,32.884936285133755,-117.2008386410225,EASTGATE_6_N101
CA,32.884936285133755,-117.20094944895351,EASTGATE_6_N201
CA,37.136003,-119.260776,EASTWOOD_7_B1
CA,37.93,-122.04,EBMUDGRY_1_N001
CA,37.245036565679115,-121.79583812802436,EDENVALE_1_N001
CA,37.24485604123122,-121.79583812829597,EDENVALE_1_N004
CA,37.24485604123122,-121.79606490175202,EDENVALE_1_N006
CA,37.245036565679115,-121.79606490202363,EDENVALE_1_N008
CA,37.73878658989982,-122.19371989249562,EDES_1_N001
CA,37.73878658989982,-122.19383425068438,EDES_1_N003
CA,34.986313,-118.738787,EDMON1AP_7_N001
CA,34.986312999950265,-118.73867680688261,EDMON2AP_7_N001
CA,34.98622271993701,-118.73867680700413,EDMON3AP_7_N001
CA,34.98615888237297,-118.73875472524391,EDMON3AP_7_N002
CA,34.98614361582445,-118.738863331203,EDMON4AP_7_N001
CA,34.98617488443967,-118.73896670370384,EDMON4AP_7_N002
CA,34.98624072734969,-118.73904209487607,EDMON5AP_7_N001
CA,34.986326049781965,-118.73907810817316,EDMON5AP_7_N002
CA,34.986416194964555,-118.73907208804029,EDMON6AP_7_N001
CA,34.98649877424742,-118.73902755565565,EDMON6AP_7_N002
CA,34.98656446909455,-118.73895197200041,EDMON7AP_7_N001
CA,34.98660721032227,-118.7388549100885,EDMON7AP_7_N002
CA,34.98662398575978,-118.738746635625,EDMON8AP_7_N001
CA,34.986614439197844,-118.738637059907,EDMON8AP_7_N002
CA,34.943887,-118.824836,EDMONSTN_2_N023
CA,34.991871,-117.890005,EDWARDS_1_N001
CA,40.6026584199993,-124.210198757685,EELRIVR_6_N001
CA,38.0580771464737,-121.375292495407,EIGHTMI_2_N017
CA,33.830599,-116.497612,EISENHOW_1_N001
CA,35.3571403649801,-118.971309660504,EISEN_6_N001
CA,32.7968087,-116.9710342,ELCAJNEG_7_GN001
CA,32.79528321233107,-116.972287277255,ELCAJNGT_7_B3
CA,32.79528321233107,-116.972500367625,ELCAJNGT_7_N001
CA,32.79546233848188,-116.97250036783963,ELCAJNGT_7_N004
CA,37.3358020735024,-120.5051730853095,ELCAPTN_1_N001
CA,37.3358020735024,-120.5052866847305,ELCAPTN_1_N004
CA,37.3655120038677,-120.578993152028,ELCAPTN_1_N005
CA,37.91620484845451,-122.30313653812354,ELCRRTO_1_N001
CA,37.91620484845451,-122.30325112000446,ELCRRTO_1_N023
CA,38.7792677,-120.6065226,ELDORU1_7_B2
CA,39.12957479413384,-123.711776906477,ELKCREEK_6_N001
CA,39.129494200866496,-123.71171692293049,ELKCREEK_6_N003
CA,35.45005393216391,-119.48,ELKHIL1G_7_B2
CA,35.22604967244228,-119.37772840172417,ELKHIL1G_7_N001
CA,35.449973033904435,-119.47994266468339,ELKHIL2G_7_B2
CA,35.22604967244228,-119.37783868472383,ELKHIL2G_7_N001
CA,35.449973033904435,-119.4800573353166,ELKHIL3G_7_B1
CA,39.129494200866496,-123.7118368900235,ELK_6_N001
CA,32.81585991200797,-117.08840119234807,ELLIOTT_6_N001
CA,32.81585991200797,-117.08850775438194,ELLIOTT_6_N004
CA,37.716505,-121.548766,ELLIS_6_N001
CA,33.685278,-117.942778,ELLIS_6_N003
CA,33.6471552,-117.9795457,ELLIS_6_N006
CA,33.68512599568602,-117.94359599857607,ELLIS_6_N105
CA,33.685294,-117.943088,ELLSGTY_1_N001
CA,37.186933,-120.490547,ELNIDBIO_6_N001
CA,33.89624399998809,-118.37271472929694,ELNIDO_1_N001
CA,37.120613027686865,-120.47270735608109,ELNIDO_1_N004
CA,37.120613027686865,-120.47282043527092,ELNIDO_2_N001
CA,33.89624399998809,-118.37282327070305,ELNIDO_2_N012
CA,37.29223751084861,-121.935912850321,ELPATIO_1_N001
CA,37.29215624557397,-121.93585387459308,ELPATIO_1_N006
CA,37.29215624557397,-121.93597182604893,ELPATIO_1_N015
CA,37.37,-121.7,ELPATIO_1_N019
CA,33.90847799998814,-118.42304471504937,ELSEG3G_7_B1
CA,33.90847799998814,-118.42315328495063,ELSEG4G_7_B1
CA,37.78,-122.38,EMBRCDR_2_N001
CA,37.77999999994466,-122.37988558377394,EMBRCDR_2_N008
CA,37.77990956897221,-122.38,EMBRCDR_2_N010
CA,37.77999999994466,-122.38011441622606,EMBRCDR_2_N101
CA,37.7800904310278,-122.38,EMBRCDR_2_N104
CA,37.4621778400435,-122.277933086237,EMRLDLE_6_N001
CA,39.16343098838646,-121.56151459073105,EMRYSVE_1_N001
CA,39.16343098838646,-121.56163007512096,EMRYSVE_1_N003
CA,35.07,-118.47,ENCANWND_6_N001
CA,33.1370224816354,-117.33537411373,ENCINA1_7_B1
CA,33.137022481589675,-117.33526717045245,ENCINA2_7_B1
CA,33.136932930960405,-117.33526717056156,ENCINA3_7_B1
CA,33.13686960914495,-117.33534279082376,ENCINA4_7_B1
CA,33.13685446593832,-117.33544819376772,ENCINA5_7_B1
CA,33.13688548193833,-117.33554851759436,ENCINAGT_7_B11
CA,39.2473827853427,-121.637248243087,ENCINAL_6_N001
CA,33.13695079290494,-117.33562168530777,ENCINA_1_N001
CA,33.137035426012204,-117.33565663647303,ENCINA_1_N049
CA,33.050685074514696,-117.285324579817,ENCNITAS_6_N001
CA,33.05060449387758,-117.28526907534975,ENCNITAS_6_N004
CA,33.05060449387758,-117.28538008428426,ENCNITAS_6_N011
CA,36.93059371019,-121.763827453691,ERTA_6_N001
CA,33.12543501754087,-117.116856611111,ESCNDIDO_6_N001
CA,33.12552456515748,-117.11696353683972,ESCNDIDO_6_N046
CA,33.12561411286541,-117.116856611111,ESCNDIDO_6_N053
CA,33.11577025220492,-117.08911930535,ESCO_6_N001
CA,33.115689661410755,-117.08906375279052,ESCO_6_N004
CA,39.6078761537252,-121.768444778018,ESQUON_6_N001
CA,37.65395153558963,-122.403030807928,ESTGRND_1_N001
CA,37.653870143983525,-122.40297145396876,ESTGRND_1_N005
CA,37.653870143983525,-122.40309016188723,ESTGRND_1_N009
CA,37.876677484607,-122.18641499969,ESTPRTL_1_N001
CA,39.9381277517653,-120.91032219435,ESTQNCY_6_N001
CA,34.088145,-117.525582,ETIWANDA_2_N006
CA,34.075283,-117.517116,ETIWANDA_6_GN001
CA,34.08066,-117.520693,ETIWANDA_6_GN003
CA,34.088291,-117.525683,ETIWANDA_6_N001
CA,34.08814499995189,-117.52547302415556,ETIWANDA_6_N003
CA,34.088290999951845,-117.52557402383857,ETIWANDA_6_N004
CA,34.08820074867947,-117.525683,ETIWANDA_6_N006
CA,34.088290999951845,-117.52579197616143,ETIWANDA_6_N007
CA,34.08838125132047,-117.525683,ETIWANDA_6_N008
CA,34.078727099987965,-117.51668492232879,ETIWANDA_6_N011
CA,34.128745,-117.423003,ETIWANDA_6_N015
CA,34.070765,-117.512555,ETIWANDA_6_N016
CA,34.078727099987965,-117.5167938776712,ETIWANDA_6_N018
CA,34.05099999998795,-117.59005444719487,ETIWANDA_6_N019
CA,34.088066840144315,-117.52552751212808,ETWPKGEN_7_B1
CA,40.793884137428705,-124.18290618772251,EUREKAA_6_N001
CA,40.793884137428705,-124.18302564244749,EUREKA_6_N001
CA,37.303339007506366,-121.8408098818029,EVRGREEN_1_N001
CA,37.303339007506366,-121.8409234066751,EVRGREEN_1_N019
CA,37.59,-120.29,EXCHQUER_7_B1
CA,38.08086287147539,-122.13762112104644,EXXONBH_7_B2
CA,38.08095318247552,-122.137506388189,EXXONBH_7_N001
CA,40.800279845251765,-124.19565416696163,FAIRHAVN_6_N001
CA,40.800279845251765,-124.19577363386438,FAIRHAVN_7_B1
CA,34.910595408543145,-120.44635320134861,FAIRWAY_1_N001
CA,34.910595408543145,-120.44646335173938,FAIRWAY_1_N002
CA,35.605000959201924,-119.20248232583036,FAMOSO_1_N001
CA,35.605000959201924,-119.20259272062563,FAMOSO_6_N008
CA,33.85654399998807,-116.49686777574072,FARREL_1_N001
CA,33.85654399998807,-116.49697622425927,FARREL_1_N002
CA,37.747357,-121.598252,FAYETTE_1_B1
CA,37.97,-120.3,FBERBORD_1_N001
CA,33.093263654361785,-117.073636526782,FELICITA_6_N001
CA,33.09318306784486,-117.07358099139621,FELICITA_6_N005
CA,33.09318306784486,-117.07369206216778,FELICITA_6_N009
CA,35.19518947972715,-119.58505619697586,FELLOWSG_7_N001
CA,35.19518947972715,-119.58516647112015,FELLOWSG_7_N002
CA,32.8950005107954,-117.156266274428,FENTON_6_N001
CA,36.82203105415039,-119.85852523857945,FIGARDN_2_N001
CA,36.82203105415039,-119.85863754402855,FIGARDN_2_N101
CA,36.8506879029747,-120.466576799518,FIREBAGH_6_N001
CA,38.8853031132026,-121.066753396903,FLINT_1_N001
CA,37.7460994,-121.6537647,FLOWD3-6_7_N100
CA,37.731895999986165,-121.65189782594057,FLOWD3-6_7_N101
CA,37.731895999986165,-121.65201217405944,FLOWND1_1_N01
CA,37.34769965276051,-121.92218999994813,FMC_1_N001
CA,37.34769965276051,-121.92230362627187,FMC_1_N003
CA,35.27,-120.7,FOOTHILL_1_N001
CA,39.812222,-121.577778,FORKBUTT_7_B1
CA,39.0192703212414,-120.830271136197,FORSTHL_6_N001
CA,36.6433628151561,-121.792137824186,FORTORD_6_N001
CA,38.5395588638031,-123.223712942038,FORTRSS_6_N001
CA,38.020075255862885,-122.06127087216542,FOSTERW_7_N001
CA,38.01989456259281,-122.06127087244819,FOSTERW_7_N004
CA,38.0123168095179,-122.264655446719,FRANKLIN_6_N003
CA,39.0960505952059,-121.62383128203162,FREC_7_B1
CA,37.54118160006743,-121.962062893329,FREMNT_1_N001
CA,37.54110022702144,-121.96200364277186,FREMNT_1_N007
CA,37.54110022702144,-121.96212214388613,FREMNT_1_N013
CA,37.0,-119.705278,FRIANTDM_7_B1
CA,32.779098440211015,-117.156810180692,FRIARS_1_N001
CA,32.7790178282629,-117.15675482476371,FRIARS_1_N009
CA,32.7790178282629,-117.15686553662029,FRIARS_1_N010
CA,40.6869196026187,-122.641204297687,FRNCHGLH_6_N001
CA,39.267656803659904,-120.77613831,FRNCHMD_7_B1
CA,38.05650425827733,-120.53375281675805,FROGTOWN_7_N001
CA,38.05650425827733,-120.53386753033394,FROGTOWN_7_N003
CA,40.21377185812228,-123.5965864580064,FRTSWRD_6_N001
CA,40.21377185812228,-123.5967044775916,FRTSWRD_6_N004
CA,40.2858395181644,-123.837371602323,FRUITLND_6_N001
CA,35.37677545160263,-119.09248635225065,FRUITVLE_6_N001
CA,35.37677545160263,-119.09259667445734,FRUITVLE_6_N101
CA,38.60608354185076,-122.85282555668954,FTCHMTN_6_N001
CA,38.60608354185076,-122.85294056553646,FTCHMTN_6_N003
CA,38.49668944791523,-122.75937527497652,FULTON_1_N020
CA,38.49650950330252,-122.75937527526368,FULTON_2_N010
CA,38.49650950330252,-122.75960519350832,FULTON_2_N037
CA,38.49668944791523,-122.75960519379547,FULTON_2_N049
CA,32.75497256118556,-117.12602704404,F_6_N001
CA,32.75489194087536,-117.12597169737161,F_6_N002
CA,32.75489194087536,-117.12608239070839,F_6_N005
CA,36.7315107838628,-121.613249575842,GABILAN_6_N001
CA,34.85946599998758,-116.86535894183864,GALE_1_N001
CA,39.9391869256175,-120.94815711571,GANSNER_6_N101
CA,35.5016978308585,-119.449132355833,GANSO_1_N001
CA,38.8887899093161,-123.550317956676,GARCIA_6_N001
CA,34.98,-120.26,GAREY_1_N002
CA,32.7951245413687,-116.996847530976,GARFIELD_6_N001
CA,33.938661056114945,-116.57638968010619,GARNET_1_N106
CA,33.93858299995228,-116.57633536031197,GARNET_7_N001
CA,33.938504943861176,-116.57638968020579,GARNET_7_N003
CA,33.938504943861176,-116.57649831979421,GARNET_7_N006
CA,33.93858299995228,-116.57655263968802,GARNET_7_N008
CA,33.938661056114945,-116.57649831989382,GARNET_7_N009
CA,38.181446,-120.03067,GATESBK4_7_N002
CA,36.136584,-120.344032,GATESBK4_7_N003
CA,32.879740507557095,-117.21338257386253,GENESEE_6_N001
CA,32.87956142621136,-117.21338257407795,GENESEE_6_N005
CA,32.87956142621136,-117.21359581348204,GENESEE_6_N011
CA,32.879740507557095,-117.21359581369747,GENESEE_6_N015
CA,34.3,-114.23,GENE_2_N001
CA,38.776707,-122.742545,GEOENGY_7_B3
CA,40.0642073309051,-122.156113811128,GERBER_6_N101
CA,38.77670699994356,-122.74242989720373,GEYSER11_7_B1
CA,38.77661726665077,-122.74242989734856,GEYSER12_7_B1
CA,38.77655381568255,-122.74251128724391,GEYSER13_7_N001
CA,38.77653864158289,-122.7426247321335,GEYSER14_7_N001
CA,38.77656972082547,-122.74273271039773,GEYSER16_7_B1
CA,38.77663516498316,-122.7428114606519,GEYSER17_7_B1
CA,38.776719970706,-122.74284907856944,GEYSER18_7_B1
CA,38.77680956998666,-122.74284279025427,GEYSER20_7_B1
CA,38.776891649196784,-122.74279627374679,GEYSER78_7_B1
CA,38.77695694622476,-122.7427173224392,GEYSER78_7_B3
CA,38.7769994286318,-122.74261593587354,GEYSR5-6_7_B2
CA,38.777016102481774,-122.74250283715872,GEYSR5-6_7_B3
CA,38.777006613720275,-122.74238837921152,GEYSR5-6_7_N001
CA,36.5450758147027,-120.334518830737,GIFFEN_6_N001
CA,36.530228,-120.316125,GIFFGEN_7_N002
CA,37.14,-121.58,GILROYF_1_N001
CA,40.513470127974,-122.378916448162,GIRVAN_6_N001
CA,35.008087,-118.163983,GLDTGEN_7_N002
CA,32.7983668121425,-116.498315090362,GLENCLIF_6_N001
CA,37.45732987189467,-122.186966852492,GLENWOOD_6_N001
CA,37.45724852549104,-122.18690768780982,GLENWOOD_6_N004
CA,37.45724852549104,-122.18702601717418,GLENWOOD_6_N005
CA,34.12522669995185,-118.15210074450118,GLNARMC1_7_B1
CA,34.125136422395556,-118.1522098,GLNARMC2_7_B1
CA,34.12522669995185,-118.15231885549882,GLNARMC3_7_B1
CA,34.12531697760451,-118.1522098,GLNARMC4_7_B1
CA,37.12999999998655,-121.5599434485229,GLRYCGG1_7_B2
CA,37.12999999998655,-121.5600565514771,GLRYCGG1_7_N001
CA,33.115689661410755,-117.08917485790947,GOALLINE_6_N001
CA,38.6583962160498,-121.136403151711,GOLDHILL_1_N033
CA,35.320122179123175,-120.692842399539,GOLDTREE_1_N001
CA,35.320122179123175,-120.69295270730899,GOLDTREE_1_N002
CA,34.46878931450313,-119.88429415646684,GOLETA_6_N002
CA,34.46871099995099,-119.8842393130366,GOLETA_6_N003
CA,34.46863268547231,-119.88429415656975,GOLETA_6_N004
CA,34.46863268547231,-119.88440384343023,GOLETA_6_N022
CA,34.46871099995099,-119.8844586869634,GOLETA_6_N100
CA,34.46878931450313,-119.88440384353316,GOLETA_6_N200
CA,36.50885281996735,-121.44685558168653,GONZALES_6_N001
CA,36.50885281996735,-121.44696712577147,GONZALES_6_N003
CA,36.529024,-121.414287,GONZALES_6_N004
CA,38.226944,-121.843611,GOOSEHGT_7_GN001
CA,34.8014,-118.818908,GORMAN_6_N001
CA,35.60159614138,-119.579653748388,GOSELKE_1_N001
CA,34.22145799998786,-118.18701737338756,GOULD_2_N001
CA,34.22145799998786,-118.18712662661244,GOULD_2_N007
CA,38.2310818681211,-121.59029739852501,GRANDIS_1_N004
CA,38.2310818681211,-121.59041223106499,GRANDIS_1_N009
CA,32.8044731484462,-116.920860063004,GRANITE_6_N001
CA,32.80447314840106,-116.92075351038208,GRANITE_6_N007
CA,32.80438358837723,-116.920860063004,GRANITE_6_N008
CA,32.80447314840106,-116.92096661562591,GRANITE_6_N009
CA,37.67099289836293,-122.160115590133,GRANTRK_6_N001
CA,37.670911505735646,-122.16005622180164,GRANT_1_N001
CA,37.670911505735646,-122.16017495846437,GRANT_1_N005
CA,40.1026304134637,-123.792872994001,GRBRVLLE_6_N001
CA,36.47999999998696,-119.60994425959105,GRDNEAST_1_N101
CA,36.47999999998696,-119.61005574040897,GRDNEAST_1_N102
CA,36.59,-119.57,GRDNWEST_1_N001
CA,37.9378037498696,-122.51415892133708,GREENBRE_6_N001
CA,37.9378037498696,-122.51427352593691,GREENBRE_6_N003
CA,39.370564,-121.687919,GRIDLEY_6_N004
CA,35.27,-118.87,GRIMWAY_1_N001
CA,39.71617269994166,-121.52095168956477,GRIZZLYG_7_B1
CA,37.871667,-122.2725,GRIZZLY_7_N101
CA,39.052222,-121.6925,GRNLEAF1_7_N001
CA,39.052778,-121.695833,GRNLEAF2_7_N001
CA,32.80456270851507,-116.920860063004,GRNTHLL_1_N001
CA,36.9521391904114,-121.760179552747,GRNVALY_1_N001
CA,36.95205817417711,-121.76012102131703,GRNVALY_1_N011
CA,36.95205817417711,-121.76023808417696,GRNVALY_1_N025
CA,37.0031277,-121.5380308,GROYPKR3_7_B1
CA,39.2095140522182,-121.061003556031,GRSSVLY_6_N101
CA,40.0216120687009,-121.065531625881,GRYSFLT_6_N001
CA,38.7866987044593,-123.522776948964,GUALALA_6_N001
CA,37.253223730626914,-121.0130266439632,GUSTINE_6_N001
CA,37.253223730626914,-121.0131400506768,GUSTINE_6_N002
CA,38.01277799998606,-121.76966466178418,GWF#1_7_B1
CA,38.01277799998606,-121.76977933821583,GWF#2_7_B1
CA,38.013889,-121.860556,GWF#3_7_B1
CA,38.030556,-121.87,GWF#4_7_N001
CA,38.043333,-121.987222,GWF#5_7_B1
CA,36.26999,-119.648756,GWFGT1_7_B1
CA,36.24160621995287,-119.90288523895173,GWFGT2_7_B1
CA,37.72085089998616,-121.48027523412101,GWFTRCY1_7_B1
CA,37.72085089998616,-121.480389565879,GWFTRCY2_7_B1
CA,38.70981881869696,-122.907957389466,GYSRVLLE_6_N001
CA,38.709738011321996,-122.90789760129707,GYSRVLLE_6_N003
CA,38.709738011321996,-122.90801717763495,GYSRVLLE_6_N005
CA,36.94999999998671,-118.99994368080674,HAAS_7_B1
CA,36.94999999998671,-119.00005631919325,HAAS_7_B11
CA,38.90131699998584,-121.08761040262713,HALSEYF_7_B1
CA,38.90131699998584,-121.08772559737287,HALSEYF_7_N001
CA,39.746242435199,-122.01136104761,HAMILTON_6_N001
CA,38.02138248751702,-121.320367291245,HAMMER_6_N001
CA,38.02130117618861,-121.32030769973379,HAMMER_6_N003
CA,38.02130117618861,-121.32042688275621,HAMMER_6_N004
CA,36.7201102217309,-120.603286906878,HAMMONDS_1_N001
CA,33.770089981295506,-118.24989175499216,HARBORG_7_B2
CA,33.769910018610105,-118.24989175521951,HARBORG_7_B3
CA,33.769910018610105,-118.25010824478048,HARBORG_7_B4
CA,33.770089981295506,-118.25010824500784,HARBORG_7_N101
CA,37.96370902187959,-121.29050574179634,HARDING_6_N001
CA,37.96370902187959,-121.29062037242767,HARDING_6_N004
CA,36.4042612733302,-119.686240149793,HARDWICK_6_N001
CA,40.78104319924733,-124.13194368212403,HARRIS_6_N001
CA,40.78104319924733,-124.13206311211597,HARRIS_6_N003
CA,39.1432537179561,-121.64800695398658,HARTER_6_N001
CA,39.1432537179561,-121.64812241070742,HARTER_6_N003
CA,39.0772678867337,-122.932322089184,HARTLEY_6_N001
CA,36.5567896653632,-121.897162047076,HATTON_6_N001
CA,39.565556,-120.633889,HAYPRES_7_B1
CA,36.59125622945777,-120.175012258486,HELMS1_7_B1
CA,36.591175489664785,-120.1749542007036,HELMS2_7_B1
CA,36.591175489664785,-120.1750703162684,HELMS3_7_B1
CA,36.24160621995287,-119.90299625995227,HENRITTA_6_N101
CA,37.8163830228393,-121.586176306123,HERDLYN_6_N001
CA,37.794695,-121.584578,HERDLYN_6_N007
CA,37.234159475198275,-121.90015194079164,HICKS_2_N001
